ID,Store_id,Store_Type,Location_Type,Region_Code,date,holiday,discount,order,sales,price
T1044309,301,S1,L3,R2,2018-05-02,0,Yes,54,35580.0,658.8888889
T1044310,262,S1,L1,R1,2018-05-02,0,Yes,65,47028.0,723.5076923
T1044311,153,S4,L2,R1,2018-05-02,0,Yes,131,84069.0,641.7480916
T1044312,317,S3,L1,R1,2018-05-02,0,Yes,72,44388.0,616.5
T1044313,84,S1,L1,R3,2018-05-02,0,Yes,67,45237.0,675.1791045
T1044314,193,S2,L3,R4,2018-05-02,0,Yes,37,29700.0,802.7027027
T1044315,227,S4,L2,R1,2018-05-02,0,Yes,71,52509.0,739.5633803
T1044316,208,S3,L1,R1,2018-05-02,0,Yes,74,46011.0,621.7702703
T1044317,340,S4,L2,R3,2018-05-02,0,Yes,95,63804.0,671.6210526
T1044318,270,S1,L1,R2,2018-05-02,0,Yes,50,35826.0,716.52
T1044319,122,S1,L1,R2,2018-05-02,0,Yes,53,39627.0,747.6792453
T1044320,163,S1,L2,R3,2018-05-02,0,Yes,71,56508.0,795.8873239
T1044321,265,S2,L4,R2,2018-05-02,0,Yes,43,29322.0,681.9069767
T1044322,89,S1,L4,R1,2018-05-02,0,Yes,48,29418.0,612.875
T1044323,219,S4,L2,R1,2018-05-02,0,Yes,131,74667.0,569.9770992
T1044324,351,S1,L4,R3,2018-05-02,0,Yes,54,34125.0,631.9444444
T1044325,42,S1,L4,R3,2018-05-02,0,Yes,55,33924.0,616.8
T1044326,344,S1,L5,R1,2018-05-02,0,Yes,65,35982.0,553.5692308
T1044327,357,S4,L1,R1,2018-05-02,0,Yes,112,80298.0,716.9464286
T1044328,170,S1,L1,R2,2018-05-02,0,Yes,53,42996.0,811.245283
T1044329,101,S1,L4,R3,2018-05-02,0,Yes,44,29319.0,666.3409091
T1044330,223,S2,L5,R2,2018-05-02,0,Yes,67,43302.0,646.2985075
T1044331,34,S1,L3,R1,2018-05-02,0,Yes,65,40437.0,622.1076923
T1044332,358,S3,L1,R1,2018-05-02,0,Yes,71,49116.0,691.7746479
T1044333,202,S4,L2,R2,2018-05-02,0,Yes,91,63687.0,699.8571429
T1044334,280,S4,L2,R2,2018-05-02,0,Yes,106,63939.0,603.1981132
T1044335,308,S4,L2,R3,2018-05-02,0,Yes,101,64023.0,633.8910891
T1044336,184,S1,L2,R2,2018-05-02,0,Yes,55,43188.0,785.2363636
T1044337,129,S3,L1,R1,2018-05-02,0,Yes,73,46650.0,639.0410959
T1044338,305,S4,L1,R1,2018-05-02,0,Yes,85,52026.0,612.0705882
T1044339,246,S3,L1,R3,2018-05-02,0,Yes,73,50556.0,692.5479452
T1044340,161,S1,L1,R3,2018-05-02,0,Yes,55,46359.0,842.8909091
T1044341,350,S1,L3,R2,2018-05-02,0,Yes,66,43485.0,658.8636364
T1044342,21,S3,L2,R4,2018-05-02,0,No,93,63231.0,679.9032258
T1044343,295,S1,L1,R1,2018-05-02,0,Yes,47,35076.0,746.2978723
T1044344,57,S4,L1,R1,2018-05-02,0,Yes,82,46653.0,568.9390244
T1044345,222,S4,L2,R2,2018-05-02,0,Yes,108,69153.0,640.3055556
T1044346,278,S4,L1,R4,2018-05-02,0,Yes,86,54864.0,637.9534884
T1044347,271,S1,L3,R2,2018-05-02,0,Yes,70,45108.0,644.4
T1044348,249,S1,L3,R2,2018-05-02,0,Yes,63,38184.0,606.0952381
T1044349,18,S4,L1,R1,2018-05-02,0,Yes,89,55428.0,622.7865169
T1044350,88,S2,L5,R2,2018-05-02,0,Yes,34,24510.0,720.8823529
T1044351,165,S1,L1,R2,2018-05-02,0,Yes,60,41583.0,693.05
T1044352,22,S1,L1,R4,2018-05-02,0,Yes,55,45906.0,834.6545455
T1044353,67,S2,L5,R1,2018-05-02,0,Yes,47,27891.0,593.4255319
T1044354,136,S2,L5,R4,2018-05-02,0,Yes,33,24513.0,742.8181818
T1044355,207,S1,L1,R3,2018-05-02,0,Yes,48,40044.0,834.25
T1044356,152,S2,L1,R1,2018-05-02,0,Yes,50,39831.0,796.62
T1044357,116,S2,L3,R3,2018-05-02,0,Yes,40,30780.0,769.5
T1044358,40,S1,L1,R4,2018-05-02,0,Yes,50,42156.0,843.12
T1044359,180,S1,L3,R2,2018-05-02,0,Yes,42,31098.0,740.4285714
T1044360,11,S4,L2,R1,2018-05-02,0,Yes,122,78642.0,644.6065574
T1044361,341,S1,L1,R2,2018-05-02,0,Yes,63,41790.0,663.3333333
T1044362,166,S1,L1,R2,2018-05-02,0,Yes,47,35892.0,763.6595745
T1044363,266,S1,L1,R4,2018-05-02,0,Yes,51,35625.0,698.5294118
T1044364,225,S1,L1,R1,2018-05-02,0,Yes,55,38292.0,696.2181818
T1044365,231,S4,L2,R3,2018-05-02,0,Yes,109,69279.0,635.587156
T1044366,60,S1,L5,R2,2018-05-02,0,Yes,50,31692.0,633.84
T1044367,204,S4,L1,R3,2018-05-02,0,Yes,88,55398.0,629.5227273
T1044368,52,S1,L1,R3,2018-05-02,0,Yes,65,46857.0,720.8769231
T1044369,319,S3,L1,R2,2018-05-02,0,Yes,84,59478.0,708.0714286
T1044370,212,S4,L2,R3,2018-05-02,0,No,124,79689.0,642.6532258
T1044371,39,S4,L1,R1,2018-05-02,0,Yes,117,66120.0,565.1282051
T1044372,83,S2,L5,R1,2018-05-02,0,Yes,25,18960.0,758.4
T1044373,26,S1,L1,R3,2018-05-02,0,Yes,73,52419.0,718.0684932
T1044374,322,S2,L3,R4,2018-05-02,0,Yes,48,37485.0,780.9375
T1044375,345,S1,L1,R3,2018-05-02,0,Yes,49,38925.0,794.3877551
T1044376,213,S1,L1,R2,2018-05-02,0,Yes,56,38061.0,679.6607143
T1044377,200,S2,L1,R2,2018-05-02,0,Yes,44,39408.0,895.6363636
T1044378,168,S2,L3,R3,2018-05-02,0,Yes,41,30930.0,754.3902439
T1044379,334,S3,L2,R2,2018-05-02,0,Yes,72,53193.0,738.7916667
T1044380,178,S3,L2,R3,2018-05-02,0,Yes,76,54732.0,720.1578947
T1044381,272,S2,L4,R2,2018-05-02,0,Yes,46,30969.0,673.2391304
T1044382,74,S3,L1,R2,2018-05-02,0,Yes,86,58776.0,683.4418605
T1044383,189,S2,L3,R3,2018-05-02,0,Yes,39,28983.0,743.1538462
T1044384,71,S2,L5,R1,2018-05-02,0,Yes,34,23901.0,702.9705882
T1044385,155,S3,L1,R2,2018-05-02,0,Yes,78,54918.0,704.0769231
T1044386,250,S2,L3,R4,2018-05-02,0,Yes,45,35511.0,789.1333333
T1044387,234,S2,L4,R2,2018-05-02,0,Yes,39,29871.0,765.9230769
T1044388,128,S1,L2,R2,2018-05-02,0,Yes,55,42108.0,765.6
T1044389,242,S4,L1,R1,2018-05-02,0,Yes,101,58167.0,575.9108911
T1044390,148,S1,L1,R2,2018-05-02,0,Yes,46,34428.0,748.4347826
T1044391,24,S1,L1,R2,2018-05-02,0,Yes,60,41178.0,686.3
T1044392,253,S4,L2,R1,2018-05-02,0,Yes,92,58833.0,639.4891304
T1044393,158,S4,L2,R2,2018-05-02,0,Yes,109,64689.0,593.4770642
T1044394,353,S1,L3,R3,2018-05-02,0,Yes,54,38733.0,717.2777778
T1044395,365,S2,L1,R2,2018-05-02,0,Yes,48,35313.0,735.6875
T1044396,331,S1,L1,R4,2018-05-02,0,Yes,52,36975.0,711.0576923
T1044397,360,S2,L1,R1,2018-05-02,0,Yes,40,30444.0,761.1
T1044398,361,S1,L3,R1,2018-05-02,0,Yes,64,40872.0,638.625
T1044399,196,S1,L1,R3,2018-05-02,0,Yes,51,41154.0,806.9411765
T1044400,53,S3,L1,R2,2018-05-02,0,Yes,69,48741.0,706.3913043
T1044401,76,S2,L3,R3,2018-05-02,0,Yes,39,30486.0,781.6923077
T1044402,300,S2,L5,R2,2018-05-02,0,Yes,49,34770.0,709.5918367
T1044403,144,S1,L3,R3,2018-05-02,0,Yes,68,43137.0,634.3676471
T1044404,147,S4,L2,R4,2018-05-02,0,Yes,112,73026.0,652.0178571
T1044405,228,S1,L1,R1,2018-05-02,0,Yes,59,41481.0,703.0677966
T1044406,323,S1,L4,R1,2018-05-02,0,Yes,53,34347.0,648.0566038
T1044407,347,S1,L1,R1,2018-05-02,0,Yes,66,48678.0,737.5454545
T1044408,290,S1,L1,R3,2018-05-02,0,Yes,55,37440.0,680.7272727
T1044409,14,S3,L2,R4,2018-05-02,0,Yes,82,67236.0,819.9512195
T1044410,355,S2,L4,R2,2018-05-02,0,Yes,34,26358.0,775.2352941
T1044411,338,S4,L2,R1,2018-05-02,0,Yes,102,70233.0,688.5588235
T1044412,2,S3,L1,R3,2018-05-02,0,Yes,83,54141.0,652.3012048
T1044413,315,S4,L2,R1,2018-05-02,0,Yes,118,71871.0,609.0762712
T1044414,125,S4,L2,R1,2018-05-02,0,Yes,110,66489.0,604.4454545
T1044415,63,S1,L1,R2,2018-05-02,0,Yes,64,46125.0,720.703125
T1044416,31,S1,L5,R2,2018-05-02,0,Yes,53,32004.0,603.8490566
T1044417,112,S1,L1,R3,2018-05-02,0,Yes,58,40467.0,697.7068966
T1044418,240,S3,L2,R3,2018-05-02,0,Yes,82,56325.0,686.8902439
T1044419,349,S1,L1,R4,2018-05-02,0,Yes,72,50598.0,702.75
T1044420,275,S4,L1,R1,2018-05-02,0,Yes,79,50088.0,634.0253165
T1044421,162,S4,L1,R2,2018-05-02,0,Yes,84,55206.0,657.2142857
T1044422,19,S1,L1,R3,2018-05-02,0,Yes,49,39372.0,803.5102041
T1044423,80,S1,L1,R1,2018-05-02,0,Yes,52,35946.0,691.2692308
T1044424,335,S1,L1,R3,2018-05-02,0,Yes,63,42873.0,680.5238095
T1044426,211,S4,L2,R1,2018-05-02,0,Yes,115,69123.0,601.0695652
T1044427,230,S2,L4,R4,2018-05-02,0,Yes,36,26874.0,746.5
T1044428,64,S3,L1,R2,2018-05-02,0,Yes,65,42219.0,649.5230769
T1044429,28,S3,L2,R3,2018-05-02,0,Yes,78,60345.0,773.6538462
T1044430,194,S1,L1,R2,2018-05-02,0,Yes,67,46047.0,687.2686567
T1044431,62,S2,L5,R1,2018-05-02,0,Yes,36,25839.0,717.75
T1044432,46,S2,L1,R2,2018-05-02,0,Yes,39,29181.0,748.2307692
T1044433,263,S1,L5,R1,2018-05-02,0,Yes,50,28743.0,574.86
T1044434,5,S1,L1,R3,2018-05-02,0,Yes,72,50292.0,698.5
T1044435,86,S1,L1,R4,2018-05-02,0,Yes,43,31926.0,742.4651163
T1044436,151,S1,L3,R2,2018-05-02,0,Yes,46,30930.0,672.3913043
T1044437,110,S2,L3,R3,2018-05-02,0,Yes,44,34278.0,779.0454545
T1044438,61,S1,L1,R3,2018-05-02,0,Yes,73,48810.0,668.630137
T1044439,348,S3,L1,R1,2018-05-02,0,Yes,77,48123.0,624.974026
T1044440,287,S1,L4,R1,2018-05-02,0,Yes,71,39918.0,562.2253521
T1044441,160,S4,L2,R1,2018-05-02,0,Yes,142,81333.0,572.7676056
T1044442,342,S4,L1,R1,2018-05-02,0,Yes,91,53346.0,586.2197802
T1044443,50,S3,L2,R4,2018-05-02,0,Yes,74,52524.0,709.7837838
T1044444,30,S1,L2,R2,2018-05-02,0,Yes,69,51822.0,751.0434783
T1044445,117,S1,L1,R3,2018-05-02,0,Yes,54,41400.0,766.6666667
T1044446,133,S1,L1,R4,2018-05-02,0,Yes,61,41520.0,680.6557377
T1044447,143,S3,L2,R3,2018-05-02,0,Yes,72,58953.0,818.7916667
T1044448,51,S1,L1,R2,2018-05-02,0,Yes,49,36939.0,753.8571429
T1044449,314,S1,L1,R2,2018-05-02,0,Yes,72,52353.0,727.125
T1044450,186,S2,L5,R2,2018-05-02,0,Yes,36,26445.0,734.5833333
T1044451,4,S1,L1,R2,2018-05-02,0,Yes,71,46020.0,648.1690141
T1044452,95,S3,L1,R1,2018-05-02,0,Yes,72,43617.0,605.7916667
T1044453,3,S4,L2,R1,2018-05-02,0,Yes,106,61572.0,580.8679245
T1044454,251,S2,L3,R1,2018-05-02,0,Yes,55,40221.0,731.2909091
T1044455,328,S1,L3,R1,2018-05-02,0,Yes,49,34569.0,705.4897959
T1044456,288,S3,L2,R3,2018-05-02,0,Yes,87,62949.0,723.5517241
T1044457,81,S3,L2,R1,2018-05-02,0,Yes,67,51222.0,764.5074627
T1044458,282,S1,L2,R2,2018-05-02,0,Yes,69,57105.0,827.6086957
T1044459,115,S4,L2,R1,2018-05-02,0,Yes,116,66849.0,576.2844828
T1044460,233,S1,L3,R3,2018-05-02,0,Yes,70,48855.0,697.9285714
T1044461,56,S2,L5,R3,2018-05-02,0,Yes,37,26550.0,717.5675676
T1044462,232,S1,L1,R4,2018-05-02,0,Yes,46,34419.0,748.2391304
T1044463,134,S1,L4,R1,2018-05-02,0,Yes,55,35562.0,646.5818182
T1044464,8,S4,L2,R2,2018-05-02,0,Yes,98,63870.0,651.7346939
T1044465,185,S1,L1,R3,2018-05-02,0,Yes,65,48888.0,752.1230769
T1044466,72,S1,L2,R3,2018-05-02,0,Yes,66,50523.0,765.5
T1044467,252,S3,L2,R1,2018-05-02,0,Yes,83,60009.0,723.0
T1044468,304,S1,L1,R4,2018-05-02,0,Yes,56,40170.0,717.3214286
T1044469,65,S1,L2,R2,2018-05-02,0,Yes,77,68043.0,883.6753247
T1044470,124,S3,L2,R3,2018-05-02,0,Yes,86,64347.0,748.2209302
T1044471,59,S1,L3,R1,2018-05-02,0,Yes,54,36300.0,672.2222222
T1044472,293,S2,L4,R2,2018-05-02,0,Yes,40,30468.0,761.7
T1044473,364,S2,L3,R2,2018-05-02,0,Yes,46,34020.0,739.5652174
T1044474,23,S1,L1,R4,2018-05-02,0,Yes,54,42000.0,777.7777778
T1044475,245,S4,L1,R2,2018-05-02,0,Yes,74,47742.0,645.1621622
T1044476,241,S1,L1,R4,2018-05-02,0,Yes,61,47820.0,783.9344262
T1044477,100,S1,L1,R2,2018-05-02,0,Yes,62,45567.0,734.9516129
T1044478,177,S2,L1,R4,2018-05-02,0,Yes,40,31887.0,797.175
T1044479,346,S4,L1,R1,2018-05-02,0,Yes,113,67074.0,593.5752212
T1044480,141,S1,L1,R2,2018-05-02,0,Yes,49,37506.0,765.4285714
T1044481,307,S1,L5,R2,2018-05-02,0,Yes,48,28629.0,596.4375
T1044482,41,S1,L1,R2,2018-05-02,0,Yes,68,51009.0,750.1323529
T1044483,198,S4,L2,R3,2018-05-02,0,Yes,101,66738.0,660.7722772
T1044484,17,S1,L1,R2,2018-05-02,0,Yes,61,38184.0,625.9672131
T1044485,49,S4,L1,R2,2018-05-02,0,Yes,104,62988.0,605.6538462
T1044486,140,S4,L1,R1,2018-05-02,0,Yes,83,58302.0,702.4337349
T1044487,218,S1,L3,R2,2018-05-02,0,Yes,53,34737.0,655.4150943
T1044488,297,S2,L3,R4,2018-05-02,0,Yes,48,33924.0,706.75
T1044490,20,S1,L1,R1,2018-05-02,0,Yes,46,38571.0,838.5
T1044491,78,S1,L1,R4,2018-05-02,0,Yes,55,40974.0,744.9818182
T1044492,267,S4,L2,R1,2018-05-02,0,Yes,59,40863.0,692.5932203
T1044493,217,S4,L1,R1,2018-05-02,0,Yes,83,52083.0,627.5060241
T1044494,108,S1,L1,R4,2018-05-02,0,Yes,63,48378.0,767.9047619
T1044495,38,S1,L3,R2,2018-05-02,0,Yes,49,35004.0,714.3673469
T1044496,181,S3,L1,R3,2018-05-02,0,Yes,74,45492.0,614.7567568
T1044497,58,S1,L1,R1,2018-05-02,0,Yes,57,39168.0,687.1578947
T1044498,132,S1,L1,R3,2018-05-02,0,Yes,76,54432.0,716.2105263
T1044499,226,S2,L5,R4,2018-05-02,0,Yes,41,26211.0,639.2926829
T1044500,296,S1,L1,R1,2018-05-02,0,Yes,67,46614.0,695.7313433
T1044501,279,S2,L3,R2,2018-05-02,0,Yes,40,28149.0,703.725
T1044502,9,S1,L1,R1,2018-05-02,0,Yes,55,39846.0,724.4727273
T1044503,205,S1,L1,R2,2018-05-02,0,Yes,66,46830.0,709.5454545
T1044504,123,S4,L2,R3,2018-05-02,0,Yes,82,60024.0,732.0
T1044505,98,S2,L5,R2,2018-05-02,0,Yes,32,23952.0,748.5
T1044506,12,S1,L3,R2,2018-05-02,0,Yes,62,39873.0,643.1129032
T1044507,220,S2,L4,R3,2018-05-02,0,Yes,39,30447.0,780.6923077
T1044508,269,S1,L4,R1,2018-05-02,0,Yes,56,35343.0,631.125
T1044509,45,S3,L1,R1,2018-05-02,0,Yes,77,48570.0,630.7792208
T1044510,199,S1,L1,R4,2018-05-02,0,Yes,45,34188.0,759.7333333
T1044511,284,S4,L2,R3,2018-05-02,0,Yes,78,52233.0,669.6538462
T1044512,197,S2,L5,R1,2018-05-02,0,Yes,50,32043.0,640.86
T1044513,97,S4,L1,R1,2018-05-02,0,Yes,100,63093.0,630.93
T1044514,312,S4,L2,R1,2018-05-02,0,Yes,166,97611.0,588.0180723
T1044515,303,S4,L2,R1,2018-05-02,0,Yes,100,58302.0,583.02
T1044516,283,S4,L1,R1,2018-05-02,0,Yes,86,50577.0,588.1046512
T1044517,330,S4,L2,R1,2018-05-02,0,Yes,87,54189.0,622.862069
T1044518,1,S1,L3,R1,2018-05-02,0,Yes,55,34683.0,630.6
T1044519,150,S4,L2,R1,2018-05-02,0,Yes,117,70743.0,604.6410256
T1044520,92,S1,L4,R2,2018-05-02,0,Yes,57,34593.0,606.8947368
T1044521,210,S1,L5,R1,2018-05-02,0,Yes,51,32442.0,636.1176471
T1044522,111,S1,L1,R2,2018-05-02,0,Yes,70,49425.0,706.0714286
T1044523,79,S2,L5,R4,2018-05-02,0,Yes,38,28365.0,746.4473684
T1044524,139,S4,L2,R2,2018-05-02,0,Yes,110,72669.0,660.6272727
T1044525,174,S1,L1,R4,2018-05-02,0,Yes,55,41583.0,756.0545455
T1044526,182,S3,L1,R1,2018-05-02,0,Yes,68,42786.0,629.2058824
T1044527,191,S3,L1,R1,2018-05-02,0,Yes,77,47547.0,617.4935065
T1044528,130,S1,L1,R3,2018-05-02,0,Yes,56,38289.0,683.7321429
T1044529,336,S4,L2,R1,2018-05-02,0,Yes,120,74622.0,621.85
T1044530,105,S4,L2,R1,2018-05-02,0,Yes,100,63483.0,634.83
T1044531,253,S4,L2,R1,2018-05-03,0,Yes,103,65709.0,637.9514563
T1044532,60,S1,L5,R2,2018-05-03,0,Yes,49,30774.0,628.0408163
T1044533,48,S1,L1,R2,2018-05-03,0,Yes,53,41253.0,778.3584906
T1044534,192,S1,L1,R3,2018-05-03,0,Yes,65,46932.0,722.0307692
T1044535,197,S2,L5,R1,2018-05-03,0,Yes,44,28719.0,652.7045455
T1044536,338,S4,L2,R1,2018-05-03,0,Yes,96,63225.0,658.59375
T1044537,181,S3,L1,R3,2018-05-03,0,Yes,84,51810.0,616.7857143
T1044538,332,S2,L5,R1,2018-05-03,0,Yes,48,31980.0,666.25
T1044539,73,S3,L2,R4,2018-05-03,0,Yes,62,50952.0,821.8064516
T1044540,273,S2,L3,R4,2018-05-03,0,Yes,32,25521.0,797.53125
T1044541,328,S1,L3,R1,2018-05-03,0,Yes,49,33888.0,691.5918367
T1044542,277,S1,L3,R1,2018-05-03,0,Yes,59,36105.0,611.9491525
T1044543,132,S1,L1,R3,2018-05-03,0,Yes,73,51810.0,709.7260274
T1044544,339,S4,L2,R1,2018-05-03,0,Yes,111,68427.0,616.4594595
T1044545,318,S1,L3,R2,2018-05-03,0,Yes,64,41724.0,651.9375
T1044546,331,S1,L1,R4,2018-05-03,0,Yes,45,33978.0,755.0666667
T1044547,45,S3,L1,R1,2018-05-03,0,Yes,79,51864.0,656.5063291
T1044548,49,S4,L1,R2,2018-05-03,0,Yes,105,61857.0,589.1142857
T1044549,133,S1,L1,R4,2018-05-03,0,Yes,55,37281.0,677.8363636
T1044550,296,S1,L1,R1,2018-05-03,0,Yes,75,53088.0,707.84
T1044551,38,S1,L3,R2,2018-05-03,0,Yes,52,40053.0,770.25
T1044552,55,S1,L1,R2,2018-05-03,0,Yes,70,48300.0,690.0
T1044553,292,S1,L1,R1,2018-05-03,0,Yes,55,41274.0,750.4363636
T1044554,210,S1,L5,R1,2018-05-03,0,Yes,52,32328.0,621.6923077
T1044555,43,S1,L1,R2,2018-05-03,0,Yes,56,40014.0,714.5357143
T1044556,33,S4,L2,R4,2018-05-03,0,Yes,87,62664.0,720.2758621
T1044557,234,S2,L4,R2,2018-05-03,0,Yes,36,28542.0,792.8333333
T1044559,284,S4,L2,R3,2018-05-03,0,Yes,77,52062.0,676.1298701
T1044560,267,S4,L2,R1,2018-05-03,0,Yes,58,38427.0,662.5344828
T1044561,3,S4,L2,R1,2018-05-03,0,Yes,116,66093.0,569.7672414
T1044562,224,S1,L2,R2,2018-05-03,0,Yes,57,46092.0,808.6315789
T1044563,119,S1,L1,R3,2018-05-03,0,Yes,66,46524.0,704.9090909
T1044564,160,S4,L2,R1,2018-05-03,0,Yes,146,86724.0,594.0
T1044565,190,S3,L3,R1,2018-05-03,0,Yes,72,42087.0,584.5416667
T1044566,91,S3,L1,R1,2018-05-03,0,Yes,71,48198.0,678.8450704
T1044567,229,S1,L1,R2,2018-05-03,0,Yes,60,41259.0,687.65
T1044568,110,S2,L3,R3,2018-05-03,0,Yes,40,31524.0,788.1
T1044569,346,S4,L1,R1,2018-05-03,0,Yes,117,70341.0,601.2051282
T1044570,299,S1,L1,R3,2018-05-03,0,Yes,59,50010.0,847.6271186
T1044571,357,S4,L1,R1,2018-05-03,0,No,41,24576.0,599.4146341
T1044572,232,S1,L1,R4,2018-05-03,0,Yes,44,32523.0,739.1590909
T1044573,320,S2,L3,R2,2018-05-03,0,Yes,55,39969.0,726.7090909
T1044574,266,S1,L1,R4,2018-05-03,0,Yes,53,37317.0,704.0943396
T1044575,351,S1,L4,R3,2018-05-03,0,Yes,52,35226.0,677.4230769
T1044576,261,S4,L2,R1,2018-05-03,0,Yes,83,56571.0,681.5783133
T1044577,333,S1,L1,R3,2018-05-03,0,Yes,48,37299.0,777.0625
T1044578,99,S1,L1,R3,2018-05-03,0,Yes,75,50745.0,676.6
T1044579,90,S1,L1,R3,2018-05-03,0,Yes,67,47061.0,702.4029851
T1044580,15,S4,L2,R1,2018-05-03,0,Yes,118,78081.0,661.7033898
T1044581,74,S3,L1,R2,2018-05-03,0,Yes,72,49413.0,686.2916667
T1044582,260,S1,L1,R4,2018-05-03,0,Yes,52,37968.0,730.1538462
T1044583,194,S1,L1,R2,2018-05-03,0,Yes,68,49629.0,729.8382353
T1044584,27,S1,L3,R3,2018-05-03,0,Yes,51,39138.0,767.4117647
T1044585,349,S1,L1,R4,2018-05-03,0,Yes,72,52380.0,727.5
T1044586,291,S1,L3,R1,2018-05-03,0,Yes,62,37338.0,602.2258065
T1044587,272,S2,L4,R2,2018-05-03,0,Yes,51,33762.0,662.0
T1044588,361,S1,L3,R1,2018-05-03,0,Yes,58,39162.0,675.2068966
T1044589,167,S1,L1,R2,2018-05-03,0,Yes,53,35658.0,672.7924528
T1044590,10,S4,L2,R3,2018-05-03,0,Yes,94,69528.0,739.6595745
T1044591,350,S1,L3,R2,2018-05-03,0,Yes,61,39867.0,653.557377
T1044592,313,S1,L3,R1,2018-05-03,0,Yes,53,35520.0,670.1886792
T1044593,88,S2,L5,R2,2018-05-03,0,Yes,42,30120.0,717.1428571
T1044594,109,S1,L1,R1,2018-05-03,0,Yes,66,46200.0,700.0
T1044595,344,S1,L5,R1,2018-05-03,0,Yes,68,38115.0,560.5147059
T1044596,123,S4,L2,R3,2018-05-03,0,Yes,80,63966.0,799.575
T1044597,22,S1,L1,R4,2018-05-03,0,Yes,52,42843.0,823.9038462
T1044598,310,S2,L5,R1,2018-05-03,0,Yes,47,30699.0,653.1702128
T1044599,308,S4,L2,R3,2018-05-03,0,Yes,86,57000.0,662.7906977
T1044600,212,S4,L2,R3,2018-05-03,0,Yes,109,71616.0,657.0275229
T1044601,154,S1,L3,R2,2018-05-03,0,Yes,78,47061.0,603.3461538
T1044602,166,S1,L1,R2,2018-05-03,0,Yes,49,37941.0,774.3061224
T1044603,283,S4,L1,R1,2018-05-03,0,Yes,93,52509.0,564.6129032
T1044604,185,S1,L1,R3,2018-05-03,0,Yes,57,44064.0,773.0526316
T1044605,176,S4,L2,R3,2018-05-03,0,Yes,114,82266.0,721.6315789
T1044606,156,S1,L1,R3,2018-05-03,0,Yes,72,53070.0,737.0833333
T1044607,173,S4,L2,R1,2018-05-03,0,Yes,111,75810.0,682.972973
T1044608,326,S3,L1,R1,2018-05-03,0,Yes,72,51564.0,716.1666667
T1044609,294,S4,L2,R2,2018-05-03,0,Yes,138,87930.0,637.173913
T1044610,16,S1,L3,R1,2018-05-03,0,Yes,84,51624.0,614.5714286
T1044611,316,S4,L2,R1,2018-05-03,0,Yes,78,55401.0,710.2692308
T1044612,66,S3,L3,R3,2018-05-03,0,Yes,78,45570.0,584.2307692
T1044613,127,S4,L2,R2,2018-05-03,0,Yes,104,65958.0,634.2115385
T1044614,68,S1,L2,R4,2018-05-03,0,Yes,60,47889.0,798.15
T1044615,102,S4,L2,R1,2018-05-03,0,Yes,90,64629.0,718.1
T1044616,77,S2,L5,R3,2018-05-03,0,Yes,31,23577.0,760.5483871
T1044617,13,S3,L3,R1,2018-05-03,0,Yes,74,43602.0,589.2162162
T1044618,236,S1,L1,R3,2018-05-03,0,Yes,61,44427.0,728.3114754
T1044619,117,S1,L1,R3,2018-05-03,0,Yes,52,39072.0,751.3846154
T1044620,304,S1,L1,R4,2018-05-03,0,Yes,60,40743.0,679.05
T1044621,241,S1,L1,R4,2018-05-03,0,Yes,64,51651.0,807.046875
T1044622,364,S2,L3,R2,2018-05-03,0,Yes,49,34659.0,707.3265306
T1044623,149,S2,L3,R2,2018-05-03,0,Yes,47,34134.0,726.2553191
T1044624,287,S1,L4,R1,2018-05-03,0,Yes,82,46821.0,570.9878049
T1044625,329,S4,L2,R3,2018-05-03,0,Yes,82,59631.0,727.2073171
T1044626,172,S1,L1,R1,2018-05-03,0,Yes,69,47817.0,693.0
T1044627,206,S1,L1,R1,2018-05-03,0,Yes,56,40002.0,714.3214286
T1044628,285,S1,L3,R3,2018-05-03,0,Yes,45,32949.0,732.2
T1044629,37,S1,L3,R3,2018-05-03,0,Yes,45,34599.0,768.8666667
T1044630,203,S2,L4,R2,2018-05-03,0,Yes,48,33636.0,700.75
T1044631,135,S1,L1,R4,2018-05-03,0,Yes,48,39909.0,831.4375
T1044632,243,S4,L2,R2,2018-05-03,0,Yes,77,58947.0,765.5454545
T1044633,137,S4,L1,R1,2018-05-03,0,Yes,98,62163.0,634.3163265
T1044634,228,S1,L1,R1,2018-05-03,0,Yes,58,42690.0,736.0344828
T1044635,42,S1,L4,R3,2018-05-03,0,Yes,46,30669.0,666.7173913
T1044636,213,S1,L1,R2,2018-05-03,0,Yes,64,43269.0,676.078125
T1044637,227,S4,L2,R1,2018-05-03,0,Yes,77,55173.0,716.5324675
T1044638,113,S2,L3,R3,2018-05-03,0,Yes,36,28875.0,802.0833333
T1044639,106,S1,L1,R4,2018-05-03,0,Yes,61,43656.0,715.6721311
T1044640,281,S1,L4,R1,2018-05-03,0,Yes,69,40059.0,580.5652174
T1044642,121,S1,L1,R4,2018-05-03,0,Yes,59,44583.0,755.6440678
T1044643,29,S1,L4,R2,2018-05-03,0,Yes,53,34881.0,658.1320755
T1044644,233,S1,L3,R3,2018-05-03,0,Yes,54,37782.0,699.6666667
T1044645,348,S3,L1,R1,2018-05-03,0,Yes,84,51936.0,618.2857143
T1044646,342,S4,L1,R1,2018-05-03,0,Yes,87,52524.0,603.7241379
T1044647,279,S2,L3,R2,2018-05-03,0,Yes,42,30594.0,728.4285714
